Date,Time,Id,Route,Direction,Name,MlDetPostmile,pcw1occ,pcw1speed,pcw1vol,r_1_offcnt,r_2_offcnt,Psg 1 Cnt,Psg 2 Cnt,Psg 3 Cnt,Mainline Lanes
2021/02/11,16:49:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,22.7,26,1279,0,0,4,0,0,0xE0 
2021/02/11,16:49:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,26.9,28,1614,1,5,2,3,2,0xE0 
2021/02/11,16:49:00,236,78,EB,Barham/Woodland to 78 EB,14.86,25.9,28,1553,,,1,5,,0xFC 
2021/02/11,16:49:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,20.8,39,1767,0,2,5,5,,0xE0 
2021/02/11,16:49:00,13015,78,EB,78 EB E/O Nordahl,15.9155,28.9,22,1401,,,,,,0xF0 
2021/02/11,16:49:00,13014,78,EB,78 EB W/O 15,16.2677,13.7,33,975,,,,,,0xE0 
2021/02/11,16:49:00,23014,78,EB,15 Connector from 78 EB,16.2683,13.7,33,975,,,,,,0xC0 
2021/02/11,16:49:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,2,10,0,0xEC 
2021/02/11,16:50:00,344,78,EB,78 EB W/O Jefferson St,0.415,12.2,55,1432,,,,,,0xF0 
2021/02/11,16:50:00,201,78,EB,Jefferson St to 78 EB,0.858,10.7,67,1553,3,2,0,1,1,0xE0 
2021/02/11,16:50:00,200,78,EB,El Camino Real to 78 EB,1.594,24.7,29,1553,6,,5,6,,0xE0 
2021/02/11,16:50:00,470,78,EB,78 EB @ College Blvd,3.2235,8.9,59,1127,,,0,3,2,0xFC 
2021/02/11,16:50:00,199,78,EB,Plaza Dr to 78 EB,3.586,9.8,58,1218,2,0,2,2,,0xFC 
2021/02/11,16:50:00,24,78,EB,Emerald Dr to 78 EB,4.474,9.0,66,1279,0,5,2,4,,0xFC 
2021/02/11,16:50:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.7,77,1096,0,1,3,5,4,0xE0 
2021/02/11,16:50:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.4,75,1340,1,2,0,3,,0xE0 
2021/02/11,16:50:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.9,75,1432,6,,2,1,,0xE0 
2021/02/11,16:50:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:50:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,23.6,26,1340,1,8,2,4,,0xE0 
2021/02/11,16:50:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,26.7,26,1523,1,6,0,1,,0xE0 
2021/02/11,16:50:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,32.6,17,1218,2,0,0,0,0,0xE0 
2021/02/11,16:50:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,24.1,32,1675,0,1,3,2,2,0xE0 
2021/02/11,16:50:00,236,78,EB,Barham/Woodland to 78 EB,14.86,24.8,31,1645,,,0,5,,0xFC 
2021/02/11,16:50:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,20.5,41,1828,3,7,1,2,,0xE0 
2021/02/11,16:50:00,13015,78,EB,78 EB E/O Nordahl,15.9155,25.6,23,1279,,,,,,0xF0 
2021/02/11,16:50:00,13014,78,EB,78 EB W/O 15,16.2677,14.5,37,1157,,,,,,0xE0 
2021/02/11,16:50:00,23014,78,EB,15 Connector from 78 EB,16.2683,14.5,37,1157,,,,,,0xC0 
2021/02/11,16:50:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,11,13,0,0xEC 
2021/02/11,16:51:00,344,78,EB,78 EB W/O Jefferson St,0.415,9.8,56,1188,,,,,,0xF0 
2021/02/11,16:51:00,201,78,EB,Jefferson St to 78 EB,0.858,12.5,66,1767,6,6,0,3,3,0xE0 
2021/02/11,16:51:00,200,78,EB,El Camino Real to 78 EB,1.594,34.5,19,1432,4,,2,5,,0xE0 
2021/02/11,16:51:00,470,78,EB,78 EB @ College Blvd,3.2235,10.0,57,1218,,,0,0,0,0xFC 
2021/02/11,16:51:00,199,78,EB,Plaza Dr to 78 EB,3.586,13.3,54,1553,1,2,3,4,,0xFC 
2021/02/11,16:51:00,24,78,EB,Emerald Dr to 78 EB,4.474,8.6,66,1218,0,4,4,4,,0xFC 
2021/02/11,16:51:00,205,78,EB,Vista Village Dr to 78 EB,6.32,7.3,78,1218,2,1,0,0,2,0xE0 
2021/02/11,16:51:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.9,77,1462,2,3,2,3,,0xE0 
2021/02/11,16:51:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,9.3,74,1462,4,,0,0,,0xE0 
2021/02/11,16:51:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:51:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,30.4,18,1218,2,7,2,5,,0xE0 
2021/02/11,16:51:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,25.9,27,1523,2,0,1,4,,0xE0 
2021/02/11,16:51:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,36.2,15,1188,0,0,4,0,0,0xE0 
2021/02/11,16:51:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,24.7,33,1767,1,3,2,3,2,0xE0 
2021/02/11,16:51:00,236,78,EB,Barham/Woodland to 78 EB,14.86,22.9,33,1614,,,1,6,,0xFC 
2021/02/11,16:51:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,20.4,43,1889,1,2,6,5,,0xE0 
2021/02/11,16:51:00,13015,78,EB,78 EB E/O Nordahl,15.9155,31.7,18,1218,,,,,,0xF0 
2021/02/11,16:51:00,13014,78,EB,78 EB W/O 15,16.2677,15.8,32,1096,,,,,,0xE0 
2021/02/11,16:51:00,23014,78,EB,15 Connector from 78 EB,16.2683,15.8,32,1096,,,,,,0xC0 
2021/02/11,16:51:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,1,7,0,0xEC 
2021/02/11,16:52:00,344,78,EB,78 EB W/O Jefferson St,0.415,10.3,59,1310,,,,,,0xF0 
2021/02/11,16:52:00,201,78,EB,Jefferson St to 78 EB,0.858,10.0,65,1401,1,3,0,0,0,0xE0 
2021/02/11,16:52:00,200,78,EB,El Camino Real to 78 EB,1.594,32.2,19,1371,6,,4,2,,0xE0 
2021/02/11,16:52:00,470,78,EB,78 EB @ College Blvd,3.2235,11.2,52,1249,,,1,4,2,0xFC 
2021/02/11,16:52:00,199,78,EB,Plaza Dr to 78 EB,3.586,12.0,55,1432,0,1,4,4,,0xFC 
2021/02/11,16:52:00,24,78,EB,Emerald Dr to 78 EB,4.474,11.1,61,1462,5,0,2,2,,0xFC 
2021/02/11,16:52:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.7,78,1127,1,4,0,3,6,0xE0 
2021/02/11,16:52:00,198,78,EB,Escondido Ave to 78 EB,6.886,6.7,76,1096,1,2,2,3,,0xE0 
2021/02/11,16:52:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,10.3,73,1614,2,,0,3,,0xE0 
2021/02/11,16:52:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:52:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,30.4,17,1127,1,2,1,6,,0xE0 
2021/02/11,16:52:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,23.8,28,1432,3,5,0,4,,0xE0 
2021/02/11,16:52:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,29.4,21,1371,3,0,2,0,0,0xE0 
2021/02/11,16:52:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,28.7,24,1492,1,4,3,2,2,0xE0 
2021/02/11,16:52:00,236,78,EB,Barham/Woodland to 78 EB,14.86,22.2,35,1675,,,0,4,,0xFC 
2021/02/11,16:52:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,19.7,45,1919,3,6,4,3,,0xE0 
2021/02/11,16:52:00,13015,78,EB,78 EB E/O Nordahl,15.9155,31.5,17,1157,,,,,,0xF0 
2021/02/11,16:52:00,13014,78,EB,78 EB W/O 15,16.2677,14.8,30,975,,,,,,0xE0 
2021/02/11,16:52:00,23014,78,EB,15 Connector from 78 EB,16.2683,14.8,30,975,,,,,,0xC0 
2021/02/11,16:52:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,10,0,0xEC 
2021/02/11,16:53:00,344,78,EB,78 EB W/O Jefferson St,0.415,10.8,59,1371,,,,,,0xF0 
2021/02/11,16:53:00,201,78,EB,Jefferson St to 78 EB,0.858,10.3,67,1492,8,6,0,1,5,0xE0 
2021/02/11,16:53:00,200,78,EB,El Camino Real to 78 EB,1.594,31.1,19,1279,5,,4,5,,0xE0 
2021/02/11,16:53:00,470,78,EB,78 EB @ College Blvd,3.2235,7.9,56,944,,,0,0,0,0xFC 
2021/02/11,16:53:00,199,78,EB,Plaza Dr to 78 EB,3.586,12.2,55,1432,1,0,3,4,,0xFC 
2021/02/11,16:53:00,24,78,EB,Emerald Dr to 78 EB,4.474,11.4,62,1523,0,1,4,4,,0xFC 
2021/02/11,16:53:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.4,78,1066,0,0,0,3,2,0xE0 
2021/02/11,16:53:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.9,75,1279,7,7,2,3,,0xE0 
2021/02/11,16:53:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.0,77,1310,3,,0,3,,0xE0 
2021/02/11,16:53:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:53:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,24.5,25,1340,0,10,1,4,,0xE0 
2021/02/11,16:53:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,25.2,26,1432,2,2,0,5,,0xE0 
2021/02/11,16:53:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,24.1,27,1401,1,0,0,0,0,0xE0 
2021/02/11,16:53:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,37.9,16,1371,0,4,2,2,3,0xE0 
2021/02/11,16:53:00,236,78,EB,Barham/Woodland to 78 EB,14.86,20.9,34,1553,,,1,5,,0xFC 
2021/02/11,16:53:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,19.7,47,1980,0,3,6,5,,0xE0 
2021/02/11,16:53:00,13015,78,EB,78 EB E/O Nordahl,15.9155,28.2,20,1218,,,,,,0xF0 
2021/02/11,16:53:00,13014,78,EB,78 EB W/O 15,16.2677,12.9,35,975,,,,,,0xE0 
2021/02/11,16:53:00,23014,78,EB,15 Connector from 78 EB,16.2683,12.9,35,975,,,,,,0xC0 
2021/02/11,16:53:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,11,19,1,0xEC 
2021/02/11,16:54:00,344,78,EB,78 EB W/O Jefferson St,0.415,11.6,56,1401,,,,,,0xF0 
2021/02/11,16:54:00,201,78,EB,Jefferson St to 78 EB,0.858,9.1,72,1401,4,5,0,4,2,0xE0 
2021/02/11,16:54:00,200,78,EB,El Camino Real to 78 EB,1.594,23.6,27,1371,8,,4,3,,0xE0 
2021/02/11,16:54:00,470,78,EB,78 EB @ College Blvd,3.2235,9.3,55,1096,,,1,5,4,0xFC 
2021/02/11,16:54:00,199,78,EB,Plaza Dr to 78 EB,3.586,11.7,55,1401,0,1,4,3,,0xFC 
2021/02/11,16:54:00,24,78,EB,Emerald Dr to 78 EB,4.474,12.0,63,1614,4,1,3,5,,0xFC 
2021/02/11,16:54:00,205,78,EB,Vista Village Dr to 78 EB,6.32,7.6,73,1188,3,3,0,0,0,0xE0 
2021/02/11,16:54:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.3,77,1371,1,0,0,2,,0xE0 
2021/02/11,16:54:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,9.1,77,1492,5,,1,0,,0xE0 
2021/02/11,16:54:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:54:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,21.8,30,1432,1,3,3,4,,0xE0 
2021/02/11,16:54:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,29.2,22,1432,0,2,0,5,,0xE0 
2021/02/11,16:54:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,19.2,35,1462,0,0,4,0,0,0xE0 
2021/02/11,16:54:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,41.3,13,1218,1,3,3,3,2,0xE0 
2021/02/11,16:54:00,236,78,EB,Barham/Woodland to 78 EB,14.86,19.9,39,1675,,,0,4,,0xFC 
2021/02/11,16:54:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,18.1,46,1797,5,7,2,4,,0xE0 
2021/02/11,16:54:00,13015,78,EB,78 EB E/O Nordahl,15.9155,23.8,24,1218,,,,,,0xF0 
2021/02/11,16:54:00,13014,78,EB,78 EB W/O 15,16.2677,13.1,37,1035,,,,,,0xE0 
2021/02/11,16:54:00,23014,78,EB,15 Connector from 78 EB,16.2683,13.1,37,1035,,,,,,0xC0 
2021/02/11,16:54:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,1,5,0,0xEC 
2021/02/11,16:55:00,344,78,EB,78 EB W/O Jefferson St,0.415,12.4,55,1462,,,,,,0xF0 
2021/02/11,16:55:00,201,78,EB,Jefferson St to 78 EB,0.858,13.9,65,1950,2,6,0,1,0,0xE0 
2021/02/11,16:55:00,200,78,EB,El Camino Real to 78 EB,1.594,20.3,34,1492,7,,5,5,,0xE0 
2021/02/11,16:55:00,470,78,EB,78 EB @ College Blvd,3.2235,8.7,55,1035,,,0,1,0,0xFC 
2021/02/11,16:55:00,199,78,EB,Plaza Dr to 78 EB,3.586,11.3,55,1340,0,1,3,4,,0xFC 
2021/02/11,16:55:00,24,78,EB,Emerald Dr to 78 EB,4.474,10.5,65,1462,2,4,4,4,,0xFC 
2021/02/11,16:55:00,205,78,EB,Vista Village Dr to 78 EB,6.32,8.0,73,1249,0,0,1,5,7,0xE0 
2021/02/11,16:55:00,198,78,EB,Escondido Ave to 78 EB,6.886,9.4,73,1462,1,0,3,4,,0xE0 
2021/02/11,16:55:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,9.3,69,1371,0,,0,1,,0xE0 
2021/02/11,16:55:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:55:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,19.7,33,1401,4,5,2,6,,0xE0 
2021/02/11,16:55:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,31.5,20,1371,1,5,0,4,,0xE0 
2021/02/11,16:55:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,19.4,31,1310,0,0,2,0,0,0xE0 
2021/02/11,16:55:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,29.8,22,1462,0,8,3,2,3,0xE0 
2021/02/11,16:55:00,236,78,EB,Barham/Woodland to 78 EB,14.86,16.3,46,1614,,,1,6,,0xFC 
2021/02/11,16:55:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,21.2,42,1919,1,3,5,7,,0xE0 
2021/02/11,16:55:00,13015,78,EB,78 EB E/O Nordahl,15.9155,25.6,22,1218,,,,,,0xF0 
2021/02/11,16:55:00,13014,78,EB,78 EB W/O 15,16.2677,13.7,39,1157,,,,,,0xE0 
2021/02/11,16:55:00,23014,78,EB,15 Connector from 78 EB,16.2683,13.7,39,1157,,,,,,0xC0 
2021/02/11,16:55:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,0,2,1,0xEC 
2021/02/11,16:56:00,344,78,EB,78 EB W/O Jefferson St,0.415,10.7,57,1310,,,,,,0xF0 
2021/02/11,16:56:00,201,78,EB,Jefferson St to 78 EB,0.858,10.2,67,1462,2,9,2,0,3,0xE0 
2021/02/11,16:56:00,200,78,EB,El Camino Real to 78 EB,1.594,18.1,40,1553,7,,4,4,,0xE0 
2021/02/11,16:56:00,470,78,EB,78 EB @ College Blvd,3.2235,10.8,55,1279,,,0,4,4,0xFC 
2021/02/11,16:56:00,199,78,EB,Plaza Dr to 78 EB,3.586,11.3,55,1340,1,2,1,0,,0xFC 
2021/02/11,16:56:00,24,78,EB,Emerald Dr to 78 EB,4.474,10.6,64,1462,1,4,5,3,,0xFC 
2021/02/11,16:56:00,205,78,EB,Vista Village Dr to 78 EB,6.32,8.0,74,1279,8,6,0,1,2,0xE0 
2021/02/11,16:56:00,198,78,EB,Escondido Ave to 78 EB,6.886,9.8,71,1492,4,2,1,1,,0xE0 
2021/02/11,16:56:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,10.9,69,1614,2,,0,1,,0xE0 
2021/02/11,16:56:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:56:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,24.3,25,1310,0,1,2,5,,0xE0 
2021/02/11,16:56:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,36.8,15,1218,0,2,1,6,,0xE0 
2021/02/11,16:56:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,24.8,23,1218,1,0,2,0,0,0xE0 
2021/02/11,16:56:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,25.0,31,1675,1,5,3,3,2,0xE0 
2021/02/11,16:56:00,236,78,EB,Barham/Woodland to 78 EB,14.86,15.1,50,1614,,,0,7,,0xFC 
2021/02/11,16:56:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,19.2,42,1736,7,9,1,4,,0xE0 
2021/02/11,16:56:00,13015,78,EB,78 EB E/O Nordahl,15.9155,26.2,22,1279,,,,,,0xF0 
2021/02/11,16:56:00,13014,78,EB,78 EB W/O 15,16.2677,14.8,32,1035,,,,,,0xE0 
2021/02/11,16:56:00,23014,78,EB,15 Connector from 78 EB,16.2683,14.8,32,1035,,,,,,0xC0 
2021/02/11,16:56:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,9,11,0,0xEC 
2021/02/11,16:57:00,344,78,EB,78 EB W/O Jefferson St,0.415,12.1,56,1462,,,,,,0xF0 
2021/02/11,16:57:00,201,78,EB,Jefferson St to 78 EB,0.858,11.8,70,1767,0,0,0,3,0,0xE0 
2021/02/11,16:57:00,200,78,EB,El Camino Real to 78 EB,1.594,14.8,45,1432,8,,2,5,,0xE0 
2021/02/11,16:57:00,470,78,EB,78 EB @ College Blvd,3.2235,9.3,58,1157,,,0,0,0,0xFC 
2021/02/11,16:57:00,199,78,EB,Plaza Dr to 78 EB,3.586,10.7,57,1310,1,1,3,4,,0xFC 
2021/02/11,16:57:00,24,78,EB,Emerald Dr to 78 EB,4.474,9.6,65,1340,4,0,3,3,,0xFC 
2021/02/11,16:57:00,205,78,EB,Vista Village Dr to 78 EB,6.32,7.6,76,1249,0,0,3,4,6,0xE0 
2021/02/11,16:57:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.7,76,1249,0,0,2,5,,0xE0 
2021/02/11,16:57:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,11.2,67,1614,4,,0,2,,0xE0 
2021/02/11,16:57:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:57:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,20.3,30,1310,1,2,0,5,,0xE0 
2021/02/11,16:57:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,33.6,18,1340,3,4,0,4,,0xE0 
2021/02/11,16:57:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,38.7,11,914,0,0,0,0,0,0xE0 
2021/02/11,16:57:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,18.4,40,1584,2,2,2,3,3,0xE0 
2021/02/11,16:57:00,236,78,EB,Barham/Woodland to 78 EB,14.86,13.8,54,1614,,,0,2,,0xFC 
2021/02/11,16:57:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,19.3,44,1828,0,0,7,6,,0xE0 
2021/02/11,16:57:00,13015,78,EB,78 EB E/O Nordahl,15.9155,30.1,19,1279,,,,,,0xF0 
2021/02/11,16:57:00,13014,78,EB,78 EB W/O 15,16.2677,15.2,33,1096,,,,,,0xE0 
2021/02/11,16:57:00,23014,78,EB,15 Connector from 78 EB,16.2683,15.2,33,1096,,,,,,0xC0 
2021/02/11,16:57:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,3,7,0,0xEC 
2021/02/11,16:58:00,344,78,EB,78 EB W/O Jefferson St,0.415,10.9,57,1340,,,,,,0xF0 
2021/02/11,16:58:00,201,78,EB,Jefferson St to 78 EB,0.858,9.9,75,1584,4,8,0,0,0,0xE0 
2021/02/11,16:58:00,200,78,EB,El Camino Real to 78 EB,1.594,12.9,50,1401,4,,5,6,,0xE0 
2021/02/11,16:58:00,470,78,EB,78 EB @ College Blvd,3.2235,6.5,52,731,,,2,4,4,0xFC 
2021/02/11,16:58:00,199,78,EB,Plaza Dr to 78 EB,3.586,10.9,57,1340,1,0,3,3,,0xFC 
2021/02/11,16:58:00,24,78,EB,Emerald Dr to 78 EB,4.474,8.9,65,1249,3,6,4,4,,0xFC 
2021/02/11,16:58:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.8,77,1127,12,10,0,1,2,0xE0 
2021/02/11,16:58:00,198,78,EB,Escondido Ave to 78 EB,6.886,9.4,77,1553,2,1,2,4,,0xE0 
2021/02/11,16:58:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.8,73,1371,6,,0,1,,0xE0 
2021/02/11,16:58:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:58:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,24.1,25,1310,1,4,0,6,,0xE0 
2021/02/11,16:58:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,36.9,16,1310,3,3,1,5,,0xE0 
2021/02/11,16:58:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,38.4,13,1127,1,0,3,0,0,0xE0 
2021/02/11,16:58:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,18.0,45,1736,0,3,3,3,2,0xE0 
2021/02/11,16:58:00,236,78,EB,Barham/Woodland to 78 EB,14.86,13.1,53,1492,,,1,3,,0xFC 
2021/02/11,16:58:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,18.2,47,1828,5,7,0,3,,0xE0 
2021/02/11,16:58:00,13015,78,EB,78 EB E/O Nordahl,15.9155,28.7,18,1157,,,,,,0xF0 
2021/02/11,16:58:00,13014,78,EB,78 EB W/O 15,16.2677,15.2,31,1035,,,,,,0xE0 
2021/02/11,16:58:00,23014,78,EB,15 Connector from 78 EB,16.2683,15.2,31,1035,,,,,,0xC0 
2021/02/11,16:58:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,6,8,1,0xEC 
2021/02/11,16:59:00,344,78,EB,78 EB W/O Jefferson St,0.415,11.0,58,1371,,,,,,0xF0 
2021/02/11,16:59:00,201,78,EB,Jefferson St to 78 EB,0.858,8.5,78,1432,2,3,0,3,2,0xE0 
2021/02/11,16:59:00,200,78,EB,El Camino Real to 78 EB,1.594,11.4,55,1340,8,,1,2,,0xE0 
2021/02/11,16:59:00,470,78,EB,78 EB @ College Blvd,3.2235,8.0,55,944,,,0,0,0,0xFC 
2021/02/11,16:59:00,199,78,EB,Plaza Dr to 78 EB,3.586,11.3,54,1310,2,0,3,3,,0xFC 
2021/02/11,16:59:00,24,78,EB,Emerald Dr to 78 EB,4.474,10.4,64,1432,3,1,4,5,,0xFC 
2021/02/11,16:59:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.8,79,975,0,0,1,4,5,0xE0 
2021/02/11,16:59:00,198,78,EB,Escondido Ave to 78 EB,6.886,6.6,80,1127,1,2,0,0,,0xE0 
2021/02/11,16:59:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,10.1,72,1553,4,,0,1,,0xE0 
2021/02/11,16:59:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:59:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,30.2,17,1157,2,2,1,7,,0xE0 
2021/02/11,16:59:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,33.3,17,1279,0,1,0,1,,0xE0 
2021/02/11,16:59:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,32.4,18,1310,1,0,2,0,0,0xE0 
2021/02/11,16:59:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,19.6,40,1675,1,6,3,2,3,0xE0 
2021/02/11,16:59:00,236,78,EB,Barham/Woodland to 78 EB,14.86,12.9,56,1553,,,1,3,,0xFC 
2021/02/11,16:59:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,17.7,46,1767,0,1,6,4,,0xE0 
2021/02/11,16:59:00,13015,78,EB,78 EB E/O Nordahl,15.9155,30.4,17,1157,,,,,,0xF0 
2021/02/11,16:59:00,13014,78,EB,78 EB W/O 15,16.2677,16.8,30,1096,,,,,,0xE0 
2021/02/11,16:59:00,23014,78,EB,15 Connector from 78 EB,16.2683,16.8,30,1096,,,,,,0xC0 
2021/02/11,16:59:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,1,6,0,0xEC 
2021/02/11,17:00:00,344,78,EB,78 EB W/O Jefferson St,0.415,11.1,58,1371,,,,,,0xF0 
2021/02/11,17:00:00,201,78,EB,Jefferson St to 78 EB,0.858,11.3,73,1767,1,2,0,3,2,0xE0 
2021/02/11,17:00:00,200,78,EB,El Camino Real to 78 EB,1.594,11.0,59,1401,5,,7,5,,0xE0 
2021/02/11,17:00:00,470,78,EB,78 EB @ College Blvd,3.2235,8.5,55,1005,,,0,2,4,0xFC 
2021/02/11,17:00:00,199,78,EB,Plaza Dr to 78 EB,3.586,11.2,57,1371,0,1,4,4,,0xFC 
2021/02/11,17:00:00,24,78,EB,Emerald Dr to 78 EB,4.474,10.0,61,1310,1,4,4,4,,0xFC 
2021/02/11,17:00:00,205,78,EB,Vista Village Dr to 78 EB,6.32,7.4,70,1127,9,8,0,2,5,0xE0 
2021/02/11,17:00:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.7,70,1310,2,1,2,7,,0xE0 
2021/02/11,17:00:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,6.8,77,1127,5,,0,1,,0xE0 
2021/02/11,17:00:00,203,78,EB,Sycamore Ave to 78 EB,9.218,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,17:00:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,29.3,19,1218,3,6,2,5,,0xE0 
2021/02/11,17:00:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,29.5,22,1401,1,4,3,5,,0xE0 
2021/02/11,17:00:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,25.7,26,1462,1,0,0,0,0,0xE0 
2021/02/11,17:00:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,25.2,26,1401,1,3,3,3,2,0xE0 
